order_id,customer_id,delivery_pincode,order_timestamp,order_value,discount_pct,item_category,order_hour,distance_km,is_returned
ORD506841,CUST100820,560014,2025-01-07 19:14:13,575.11,41.3,Electronics,12,19.1,0
ORD500080,CUST100524,560035,2025-01-07 19:25:43,1093.06,40.1,Fashion,22,2.3,1
ORD503022,CUST100906,560073,2025-01-07 19:32:44,1147.57,23.4,Electronics,12,13.6,0
ORD505362,CUST101373,560043,2025-01-07 19:32:50,200.73,0.9,Grocery,20,14.9,0
ORD506388,CUST100656,560111,2025-01-07 19:33:28,306.1,5.5,Home,17,5.5,0
ORD502394,CUST100684,560118,2025-01-07 19:53:47,474.38,9.5,Home,17,6.3,0
ORD505775,CUST101516,560048,2025-01-07 21:07:48,408.68,8.8,Grocery,17,20.7,0
ORD507531,CUST101335,560087,2025-01-07 21:32:02,831.61,1.2,Electronics,13,11.9,0
ORD505381,CUST101592,560115,2025-01-07 21:54:05,585.81,9.6,Beauty,10,21.8,0
ORD507888,CUST100876,560061,2025-01-07 22:09:16,491.41,9.0,Electronics,3,4.5,0
ORD500748,CUST101908,560018,2025-01-08 01:05:06,220.3,5.9,Home,14,14.5,1
ORD502774,CUST101482,560104,2025-01-08 01:37:18,692.92,23.2,Fashion,15,1.6,0
ORD504873,CUST100806,560005,2025-01-08 02:15:02,611.65,9.6,Home,18,9.3,1
ORD505801,CUST100224,560106,2025-01-08 02:52:44,1003.86,19.5,Beauty,2,18.1,0
ORD504710,CUST101843,560094,2025-01-08 03:41:13,322.91,9.3,Home,15,4.9,0
ORD505491,CUST101811,560030,2025-01-08 03:53:34,2488.6,23.1,Fashion,17,17.0,0
ORD507691,CUST101015,560098,2025-01-08 05:06:41,450.67,4.5,Electronics,9,12.4,0
ORD504182,CUST100948,560093,2025-01-08 05:07:24,748.39,18.8,Electronics,21,18.2,0
ORD504023,CUST101062,560091,2025-01-08 05:19:30,607.13,13.3,Electronics,15,8.7,0
ORD505100,CUST101893,560032,2025-01-08 05:47:23,925.21,12.1,Fashion,23,2.2,0
ORD502378,CUST101087,560052,2025-01-08 05:47:35,601.89,7.8,Fashion,10,19.3,0
ORD505360,CUST100798,560011,2025-01-08 06:04:55,292.93,21.0,Beauty,11,2.8,0
ORD503746,CUST100997,560049,2025-01-08 06:12:36,1339.6,16.4,Electronics,0,9.8,0
ORD500438,CUST100861,560019,2025-01-08 06:34:56,446.45,42.3,Electronics,3,12.3,1
ORD500973,CUST100103,560036,2025-01-08 06:45:04,681.98,29.3,Beauty,8,16.6,1
ORD503520,CUST100834,560087,2025-01-08 07:28:40,939.42,9.6,Beauty,2,13.1,0
ORD507669,CUST100906,560016,2025-01-08 08:14:56,225.44,24.5,Beauty,18,19.4,1
ORD505074,CUST100640,560025,2025-01-08 08:37:12,308.9,21.5,Fashion,5,18.6,0
ORD506872,CUST100057,560096,2025-01-08 09:47:01,681.92,10.3,Fashion,15,6.9,0
ORD506099,CUST100794,560054,2025-01-08 10:21:20,505.02,7.2,Electronics,19,11.7,0
ORD507967,CUST100872,560085,2025-01-08 10:30:29,935.86,24.0,Fashion,17,14.2,1
ORD501096,CUST100530,560054,2025-01-08 12:00:56,719.66,24.5,Electronics,3,23.6,1
ORD501235,CUST100626,560001,2025-01-08 12:02:00,1026.17,2.8,Electronics,16,12.3,1
ORD505515,CUST100139,560028,2025-01-08 12:10:48,498.19,12.5,Home,3,11.2,0
ORD505131,CUST101826,560115,2025-01-08 12:35:35,277.72,15.4,Beauty,2,14.1,0
ORD501762,CUST101462,560116,2025-01-08 14:44:36,731.36,40.4,Fashion,4,17.2,0
ORD503309,CUST101876,560016,2025-01-08 16:06:26,1155.12,15.1,Electronics,8,1.3,0
ORD503301,CUST100596,560046,2025-01-08 16:33:25,568.34,16.2,Electronics,9,1.0,0
ORD505961,CUST101875,560054,2025-01-08 16:40:56,608.58,46.9,Other,3,15.6,0
ORD501169,CUST101608,560069,2025-01-08 17:31:10,497.19,5.3,Home,16,14.7,0
ORD500534,CUST101918,560074,2025-01-08 17:34:23,344.66,26.1,Other,11,1.0,0
ORD502219,CUST100807,560076,2025-01-08 17:40:26,1859.28,7.8,Fashion,14,7.9,0
ORD501668,CUST101055,560102,2025-01-08 19:00:22,577.97,1.1,Fashion,20,6.6,0
ORD507127,CUST101183,560010,2025-01-08 19:06:10,984.13,10.6,Beauty,7,17.8,1
ORD507573,CUST100635,560091,2025-01-08 19:15:26,232.61,9.2,Fashion,23,2.1,0
ORD504962,CUST101811,560011,2025-01-08 21:33:07,981.03,15.6,Electronics,21,13.5,0
ORD504017,CUST101592,560019,2025-01-08 22:40:53,483.75,56.6,Fashion,14,18.1,1
ORD506806,CUST101227,560104,2025-01-08 22:47:54,894.55,12.7,Fashion,14,7.8,0
ORD500115,CUST101431,560119,2025-01-08 22:58:43,598.69,22.2,Home,20,6.1,0
ORD501224,CUST101494,560047,2025-01-08 23:15:26,2749.88,16.6,Home,9,17.9,0
ORD501606,CUST101587,560048,2025-01-08 23:21:52,1231.81,30.4,Fashion,17,1.0,0
ORD506375,CUST101556,560002,2025-01-09 00:11:53,156.04,37.2,Fashion,7,9.2,0
ORD501168,CUST101209,560057,2025-01-09 01:40:12,402.78,33.9,Beauty,7,10.9,0
ORD502698,CUST100658,560119,2025-01-09 01:40:42,820.26,7.9,Fashion,1,16.8,0
ORD503948,CUST100447,560001,2025-01-09 02:17:29,751.11,23.9,Fashion,7,2.2,1
ORD504503,CUST101589,560013,2025-01-09 02:25:30,890.14,4.9,Home,21,20.0,1
ORD501350,CUST100141,560000,2025-01-09 02:26:18,615.39,9.3,Beauty,5,8.0,0
ORD506532,CUST100011,560035,2025-01-09 02:40:46,752.33,19.0,Electronics,16,6.7,0
ORD501295,CUST100308,560107,2025-01-09 03:06:08,268.6,32.0,Electronics,5,13.6,0
ORD500284,CUST101933,560010,2025-01-09 03:54:27,1520.07,12.6,Beauty,1,8.5,0
ORD503625,CUST101139,560011,2025-01-09 04:08:27,725.81,5.1,Fashion,6,26.1,0
ORD503851,CUST100901,560029,2025-01-09 04:09:12,1915.58,16.7,Home,15,18.9,0
ORD506824,CUST101747,560090,2025-01-09 04:50:05,573.0,26.2,Electronics,1,10.7,0
ORD503606,CUST100678,560004,2025-01-09 04:59:37,625.12,19.7,Home,6,5.4,0
ORD500764,CUST100935,560100,2025-01-09 07:41:35,361.56,47.2,Fashion,1,11.1,1
ORD506047,CUST101122,560112,2025-01-09 07:41:55,783.4,16.1,Other,13,24.0,0
ORD502791,CUST101183,560030,2025-01-09 08:00:55,1100.54,16.8,Electronics,23,4.5,0
ORD502632,CUST100047,560033,2025-01-09 08:03:24,877.88,30.4,Fashion,18,1.0,1
ORD503100,CUST101008,560117,2025-01-09 08:28:01,1425.75,6.6,Grocery,5,8.7,0
ORD502955,CUST100433,560048,2025-01-09 08:54:19,349.62,12.5,Fashion,19,8.8,1
ORD501097,CUST101705,560082,2025-01-09 09:05:13,530.54,26.0,Electronics,18,5.0,0
ORD502656,CUST100124,560053,2025-01-09 11:22:53,766.41,5.2,Home,15,11.9,0
ORD507505,CUST100924,560083,2025-01-09 11:39:31,1974.37,4.5,Electronics,2,19.8,0
ORD500661,CUST101967,560106,2025-01-09 11:43:23,1195.84,7.4,Other,20,25.1,0
ORD505427,CUST100143,560011,2025-01-09 11:52:10,335.94,18.2,Home,12,14.5,1
ORD504303,CUST101628,560080,2025-01-09 11:56:58,999.03,3.0,Home,9,15.4,1
ORD502986,CUST101677,560087,2025-01-09 13:20:06,765.88,6.2,Other,13,8.9,0
ORD503855,CUST101826,560101,2025-01-09 14:12:55,775.96,1.2,Other,7,11.9,0
ORD504728,CUST101749,560048,2025-01-09 14:54:27,1169.33,16.9,Fashion,15,15.9,0
ORD505039,CUST101981,560118,2025-01-09 15:03:44,1068.1,26.2,Electronics,0,4.9,0
ORD500498,CUST100886,560097,2025-01-09 16:21:13,321.14,48.9,Home,14,1.8,0
ORD506041,CUST100062,560056,2025-01-09 16:23:09,832.17,27.4,Beauty,19,15.5,0
ORD502191,CUST101183,560036,2025-01-09 17:08:41,720.73,20.4,Fashion,13,14.7,0
ORD500403,CUST100557,560119,2025-01-09 17:26:00,818.46,15.3,Other,9,23.0,0
ORD504641,CUST101717,560086,2025-01-09 18:25:04,515.15,31.3,Home,5,7.2,0
ORD503935,CUST100918,560100,2025-01-09 18:39:18,593.87,6.9,Electronics,8,5.8,0
ORD505144,CUST100557,560097,2025-01-09 19:19:27,431.21,24.9,Electronics,13,12.7,0
ORD506289,CUST100524,560088,2025-01-09 21:05:15,1319.72,18.1,Fashion,5,32.8,0
ORD504841,CUST100918,560119,2025-01-09 21:27:14,430.2,44.0,Home,18,17.7,0
ORD501263,CUST100696,560075,2025-01-09 23:19:33,1122.27,7.7,Electronics,3,7.8,0
ORD502392,CUST101268,560049,2025-01-09 23:36:48,501.77,11.9,Grocery,0,21.9,0
ORD507802,CUST101429,560032,2025-01-09 23:42:22,259.01,33.1,Other,5,5.4,0
ORD506896,CUST101998,560045,2025-01-10 00:34:29,347.83,9.6,Beauty,9,4.9,0
ORD500020,CUST101858,560037,2025-01-10 01:37:34,734.18,53.5,Fashion,7,14.3,1
ORD505573,CUST101505,560094,2025-01-10 01:57:51,699.3,31.3,Electronics,1,10.4,0
ORD503447,CUST100314,560068,2025-01-10 04:01:18,447.8,23.8,Fashion,2,15.2,0
ORD506147,CUST100515,560006,2025-01-10 05:47:25,818.47,6.9,Fashion,10,15.0,0
ORD506794,CUST100374,560068,2025-01-10 08:37:30,682.24,13.0,Beauty,15,18.2,0
ORD505589,CUST101246,560077,2025-01-10 08:46:41,164.96,33.7,Beauty,13,8.3,1
ORD503457,CUST101543,560086,2025-01-10 09:47:09,790.51,12.1,Fashion,8,4.5,1
ORD501429,CUST101989,560087,2025-01-10 10:04:36,699.7,26.4,Electronics,18,4.0,0
ORD503655,CUST101774,560016,2025-01-10 10:33:25,683.31,2.1,Grocery,15,14.0,1
ORD502194,CUST100949,560050,2025-01-10 10:49:05,640.58,1.9,Electronics,21,16.6,0
ORD501357,CUST100764,560057,2025-01-10 11:17:28,979.47,4.0,Grocery,2,23.1,0
ORD507106,CUST101481,560102,2025-01-10 12:13:15,683.5,12.7,Fashion,8,12.1,1
ORD504071,CUST100007,560108,2025-01-10 12:56:00,409.32,10.1,Other,0,7.7,0
ORD501673,CUST101551,560104,2025-01-10 13:08:15,535.47,9.5,Beauty,12,19.2,0
ORD507000,CUST100928,560005,2025-01-10 13:27:25,896.61,17.8,Other,2,21.4,0
ORD506374,CUST100126,560095,2025-01-10 13:42:24,912.91,12.5,Home,3,22.5,0
ORD504152,CUST101995,560009,2025-01-10 14:07:24,1043.72,41.7,Fashion,2,1.6,0
ORD505487,CUST100879,560093,2025-01-10 15:08:05,553.61,13.4,Home,21,5.3,0
ORD507363,CUST101265,560012,2025-01-10 15:45:59,652.11,9.3,Grocery,17,19.6,0
ORD500830,CUST100890,560085,2025-01-10 16:05:37,1432.65,31.3,Grocery,3,10.5,0
ORD505119,CUST100182,560029,2025-01-10 16:42:14,1590.58,15.9,Electronics,5,14.6,0
ORD501136,CUST101019,560018,2025-01-10 17:13:34,536.09,8.8,Electronics,12,13.7,0
ORD503207,CUST101576,560095,2025-01-10 18:05:24,652.84,27.4,Home,5,10.1,0
ORD507620,CUST100234,560103,2025-01-10 19:15:47,469.88,2.8,Electronics,11,9.6,1
ORD500426,CUST101638,560020,2025-01-10 19:30:01,724.11,20.2,Grocery,13,3.6,0
ORD502183,CUST101844,560104,2025-01-10 20:19:10,705.01,42.0,Electronics,4,3.0,0
ORD506294,CUST101122,560110,2025-01-10 21:47:58,825.27,18.1,Beauty,2,17.0,0
ORD506025,CUST100060,560113,2025-01-10 23:08:06,803.27,25.0,Beauty,19,9.1,0
ORD502171,CUST100040,560099,2025-01-10 23:24:07,581.9,20.1,Fashion,2,12.0,0
ORD503210,CUST101893,560086,2025-01-11 00:36:11,1252.16,11.6,Fashion,17,7.1,1
ORD500189,CUST101834,560096,2025-01-11 00:44:54,504.76,3.8,Electronics,21,8.4,0
ORD502764,CUST101125,560119,2025-01-11 00:52:46,1464.71,3.6,Electronics,15,6.5,0
ORD502690,CUST100360,560004,2025-01-11 01:33:06,954.02,29.2,Electronics,23,3.9,1
ORD504343,CUST101092,560082,2025-01-11 02:09:00,688.76,22.1,Electronics,16,7.1,0
ORD505652,CUST101666,560025,2025-01-11 02:12:23,441.59,8.8,Fashion,9,6.9,0
ORD505045,CUST100424,560060,2025-01-11 03:28:09,240.94,18.3,Beauty,19,18.2,0
ORD503494,CUST101580,560003,2025-01-11 03:43:01,628.49,23.2,Other,11,3.9,0
ORD507403,CUST100988,560049,2025-01-11 04:48:31,443.18,0.3,Fashion,12,1.6,0
ORD507174,CUST100508,560015,2025-01-11 06:20:58,552.18,17.9,Fashion,0,17.0,1
ORD505994,CUST101268,560100,2025-01-11 06:32:51,653.91,7.8,Electronics,19,21.3,1
ORD500598,CUST100485,560051,2025-01-11 07:12:53,891.64,29.3,Electronics,13,14.5,0
ORD507223,CUST101858,560084,2025-01-11 07:38:58,585.56,1.6,Fashion,16,8.5,0
ORD501098,CUST101048,560044,2025-01-11 07:52:17,1225.55,11.3,Home,4,23.9,0
ORD500447,CUST100777,560018,2025-01-11 08:21:17,854.55,6.1,Fashion,13,10.3,0
ORD500120,CUST101323,560026,2025-01-11 09:50:53,174.2,10.8,Beauty,5,15.7,1
ORD502743,CUST100324,560001,2025-01-11 10:49:32,1933.37,8.2,Beauty,1,12.8,1
ORD500385,CUST100151,560104,2025-01-11 11:13:09,855.08,8.7,Fashion,0,3.0,0
ORD507226,CUST100872,560069,2025-01-11 11:24:30,533.47,8.6,Beauty,7,14.4,0
ORD507378,CUST100541,560109,2025-01-11 12:22:49,522.48,31.0,Fashion,6,11.8,0
ORD507234,CUST100520,560092,2025-01-11 12:53:23,683.76,18.6,Fashion,5,1.3,0
ORD502965,CUST101047,560004,2025-01-11 14:09:38,1459.83,9.2,Home,6,13.2,0
ORD503322,CUST100307,560008,2025-01-11 15:55:03,882.02,12.6,Home,0,2.5,0
ORD500760,CUST101062,560031,2025-01-11 16:15:45,1521.07,14.3,Beauty,12,14.7,1
ORD502144,CUST100620,560086,2025-01-11 16:16:02,383.68,8.7,Beauty,20,8.7,0
ORD504332,CUST100037,560077,2025-01-11 16:17:00,721.82,12.1,Fashion,6,18.6,1
ORD501207,CUST101239,560062,2025-01-11 17:33:01,513.9,10.5,Grocery,12,12.5,0
ORD502296,CUST100006,560105,2025-01-11 17:49:28,925.12,25.5,Home,22,5.3,1
ORD502598,CUST100231,560104,2025-01-11 18:10:42,363.0,26.4,Fashion,3,9.0,0
ORD503780,CUST100182,560086,2025-01-11 18:53:21,1385.65,36.9,Fashion,23,15.9,0
ORD504649,CUST100424,560058,2025-01-11 19:43:50,916.65,8.8,Fashion,9,8.1,0
ORD504100,CUST101055,560019,2025-01-11 19:51:16,1289.48,10.6,Fashion,7,5.7,0
ORD504367,CUST101267,560000,2025-01-11 20:20:05,1132.53,16.8,Electronics,9,12.0,0
ORD506617,CUST101998,560040,2025-01-11 20:56:22,471.86,5.6,Fashion,18,23.8,0
ORD501228,CUST101430,560107,2025-01-11 21:32:38,546.49,17.8,Grocery,12,1.0,0
ORD504069,CUST100007,560096,2025-01-11 21:36:15,344.89,11.4,Fashion,23,9.6,0
ORD506981,CUST100713,560002,2025-01-11 21:47:29,709.75,23.9,Fashion,17,4.6,0
ORD506742,CUST100794,560107,2025-01-11 23:18:12,2337.07,34.2,Fashion,8,15.5,1
ORD503226,CUST101660,560103,2025-01-12 00:21:26,306.07,9.1,Grocery,16,11.3,0
ORD501870,CUST100607,560118,2025-01-12 00:27:35,1202.01,8.3,Beauty,14,20.3,1
ORD501498,CUST101335,560112,2025-01-12 01:14:07,731.16,12.6,Home,8,23.4,0
ORD500497,CUST101169,560008,2025-01-12 01:42:13,237.11,34.8,Fashion,23,7.2,1
ORD505215,CUST100447,560059,2025-01-12 01:47:47,962.09,2.0,Electronics,13,6.4,0
ORD501684,CUST100967,560005,2025-01-12 01:58:25,1092.98,11.3,Home,11,6.6,0
ORD501380,CUST100139,560072,2025-01-12 02:51:10,703.41,21.1,Electronics,21,10.9,0
ORD503007,CUST101740,560019,2025-01-12 02:51:51,637.86,24.1,Fashion,22,14.5,0
ORD507762,CUST100713,560000,2025-01-12 04:24:36,275.45,19.9,Other,4,10.9,0
ORD502974,CUST101969,560080,2025-01-12 04:44:46,706.76,2.3,Other,19,18.9,0
ORD503699,CUST101384,560071,2025-01-12 05:45:17,487.22,11.8,Grocery,1,5.8,1
ORD505631,CUST100541,560015,2025-01-12 05:47:47,320.52,31.3,Other,13,31.9,0
ORD505986,CUST101608,560009,2025-01-12 06:22:34,533.14,24.4,Electronics,2,14.5,0
ORD504562,CUST100247,560025,2025-01-12 07:27:59,808.29,34.3,Fashion,14,5.2,0
ORD506441,CUST100053,560019,2025-01-12 07:45:51,1035.24,9.1,Grocery,13,17.3,0
ORD500200,CUST100744,560040,2025-01-12 07:48:28,436.52,47.5,Fashion,5,22.7,0
ORD502554,CUST101268,560000,2025-01-12 08:15:55,1516.59,6.3,Fashion,18,14.6,0
ORD501515,CUST100046,560059,2025-01-12 08:59:43,1775.32,9.4,Beauty,11,15.5,0
ORD504554,CUST101433,560056,2025-01-12 09:18:36,417.99,9.1,Fashion,7,10.7,0
ORD502827,CUST101465,560047,2025-01-12 09:55:49,545.57,8.5,Fashion,21,28.0,0
ORD504063,CUST101328,560096,2025-01-12 09:59:45,232.84,2.3,Electronics,4,2.9,0
ORD500743,CUST101224,560024,2025-01-12 10:03:11,603.46,2.1,Fashion,19,5.7,0
ORD500934,CUST100954,560017,2025-01-12 11:54:22,1496.87,5.4,Home,9,19.0,0
ORD501199,CUST101998,560112,2025-01-12 13:35:06,486.35,6.7,Electronics,7,1.0,0
ORD501426,CUST100139,560049,2025-01-12 15:57:26,162.61,4.8,Fashion,6,8.3,0
ORD505098,CUST100264,560062,2025-01-12 16:00:29,615.64,18.7,Beauty,21,16.9,0
ORD505860,CUST101667,560086,2025-01-12 16:11:38,835.1,1.6,Grocery,2,15.4,0
ORD501152,CUST100972,560006,2025-01-12 17:02:47,957.46,1.4,Fashion,16,11.3,0
ORD507330,CUST101851,560114,2025-01-12 17:08:06,680.85,22.0,Electronics,6,21.3,0
ORD501262,CUST101036,560099,2025-01-12 17:42:49,393.31,9.9,Home,15,5.7,1
ORD500076,CUST100205,560114,2025-01-12 18:09:29,511.46,16.2,Electronics,17,15.3,0
ORD502200,CUST101511,560046,2025-01-12 18:11:33,842.43,18.6,Grocery,3,30.6,0
ORD506037,CUST101781,560107,2025-01-12 18:12:40,727.14,2.4,Other,15,7.6,0
ORD507660,CUST101795,560116,2025-01-12 18:20:47,438.14,26.5,Grocery,14,13.1,0
ORD505096,CUST100048,560016,2025-01-12 18:48:52,1619.52,22.2,Fashion,11,13.1,0
ORD505314,CUST101972,560062,2025-01-12 19:33:49,244.78,4.3,Electronics,3,1.2,0
ORD501272,CUST101909,560054,2025-01-12 19:38:54,258.48,40.2,Electronics,4,1.9,0
ORD506234,CUST101769,560019,2025-01-12 19:39:47,529.78,10.6,Other,11,4.4,0
ORD503178,CUST100129,560063,2025-01-12 20:37:38,852.65,3.7,Fashion,14,7.9,0
ORD505869,CUST100542,560026,2025-01-12 23:16:13,162.75,8.5,Fashion,19,8.9,0
ORD500709,CUST100514,560006,2025-01-12 23:21:10,1407.86,13.2,Beauty,5,9.1,0
ORD501396,CUST101728,560068,2025-01-13 00:28:03,667.4,43.4,Beauty,15,23.6,1
ORD505021,CUST100534,560030,2025-01-13 00:58:04,828.02,7.9,Grocery,12,20.9,1
ORD507925,CUST101294,560037,2025-01-13 01:06:04,689.31,19.3,Electronics,23,10.5,0
ORD500938,CUST100566,560038,2025-01-13 02:25:38,1088.06,7.0,Grocery,1,14.7,0
ORD506018,CUST100508,560119,2025-01-13 03:04:32,830.86,10.9,Fashion,23,20.9,1
ORD502071,CUST100558,560075,2025-01-13 03:39:14,737.34,38.0,Fashion,5,9.2,0
ORD506686,CUST101766,560038,2025-01-13 04:39:37,1104.96,20.8,Electronics,15,14.8,0
ORD506358,CUST100606,560047,2025-01-13 05:11:13,902.05,10.1,Fashion,14,17.9,0
ORD503335,CUST101126,560109,2025-01-13 06:34:38,609.19,7.3,Beauty,0,5.5,0
ORD503066,CUST101177,560065,2025-01-13 07:59:51,662.76,24.9,Electronics,12,4.8,0
ORD501286,CUST101270,560113,2025-01-13 08:27:29,486.29,15.5,Grocery,12,15.7,0
ORD501055,CUST100359,560110,2025-01-13 09:39:43,430.94,7.7,Fashion,13,6.3,0
ORD500856,CUST100835,560012,2025-01-13 09:49:36,874.08,8.0,Fashion,11,19.7,0
ORD501979,CUST101454,560038,2025-01-13 09:57:34,2097.88,16.6,Home,22,13.7,1
ORD506519,CUST100642,560056,2025-01-13 10:03:18,1095.61,29.6,Beauty,10,5.6,0
ORD507796,CUST100653,560076,2025-01-13 10:48:46,1201.99,7.0,Fashion,8,5.4,0
ORD505171,CUST100872,560022,2025-01-13 10:59:52,294.72,2.6,Fashion,8,2.0,1
ORD501898,CUST100009,560093,2025-01-13 11:38:02,907.37,32.3,Fashion,19,19.4,1
ORD501276,CUST100767,560007,2025-01-13 11:38:51,453.84,16.4,Other,8,1.0,0
ORD505188,CUST101628,560079,2025-01-13 11:55:48,1266.82,1.1,Beauty,2,10.9,0
ORD503159,CUST100684,560071,2025-01-13 12:58:10,675.59,7.8,Home,7,13.7,0
ORD506177,CUST100872,560007,2025-01-13 13:07:47,403.89,15.9,Beauty,15,11.6,1
ORD504329,CUST101608,560011,2025-01-13 13:22:50,457.6,8.7,Grocery,0,1.7,0
ORD503196,CUST101509,560113,2025-01-13 13:23:34,1130.04,19.4,Electronics,12,6.4,0
ORD504417,CUST101586,560062,2025-01-13 14:23:57,658.07,52.1,Fashion,7,5.6,1
ORD505587,CUST100988,560029,2025-01-13 14:25:04,767.39,36.7,Fashion,23,14.0,0
ORD504045,CUST101616,560012,2025-01-13 14:34:13,880.58,14.0,Grocery,4,19.8,0
ORD506796,CUST100297,560072,2025-01-13 14:48:32,633.85,28.1,Home,17,10.1,1
ORD502615,CUST101462,560072,2025-01-13 15:35:34,879.78,20.9,Beauty,18,1.0,0
ORD501641,CUST100511,560096,2025-01-13 16:29:47,256.02,9.8,Fashion,15,17.5,0
ORD503922,CUST101261,560073,2025-01-13 16:39:40,846.91,14.3,Grocery,7,13.6,0
ORD502325,CUST101923,560038,2025-01-13 17:06:35,298.2,21.3,Electronics,17,3.5,0
ORD506058,CUST101116,560088,2025-01-13 18:08:59,460.85,9.7,Fashion,14,10.8,0
ORD500299,CUST100906,560019,2025-01-13 19:09:11,872.32,9.6,Fashion,5,14.0,0
ORD500344,CUST100384,560010,2025-01-13 19:18:19,1538.38,27.3,Other,15,9.7,0
ORD504839,CUST100087,560110,2025-01-13 21:31:13,594.4,24.0,Fashion,14,20.4,1
ORD502849,CUST101553,560049,2025-01-13 22:04:24,1122.87,7.5,Electronics,8,27.6,0
ORD501344,CUST100637,560076,2025-01-13 22:11:50,716.9,15.8,Home,7,24.2,0
ORD502039,CUST100034,560030,2025-01-13 22:58:05,630.18,4.7,Other,2,12.8,1
ORD505163,CUST100620,560113,2025-01-14 00:21:11,512.06,3.3,Home,20,18.2,0
ORD502931,CUST101408,560103,2025-01-14 00:44:41,963.01,11.1,Fashion,7,14.0,0
ORD501983,CUST100194,560088,2025-01-14 00:51:06,1048.26,11.0,Electronics,3,16.9,0
ORD502619,CUST100169,560017,2025-01-14 00:55:24,534.39,41.4,Home,2,19.3,0
ORD501120,CUST101209,560021,2025-01-14 01:16:14,587.29,18.3,Electronics,22,5.1,0
ORD506705,CUST101390,560078,2025-01-14 01:48:46,504.24,21.9,Fashion,22,14.6,0
ORD503393,CUST101917,560046,2025-01-14 02:30:56,725.4,17.0,Other,5,25.6,0
ORD506836,CUST101164,560031,2025-01-14 03:18:36,601.97,36.1,Other,5,1.5,0
ORD504646,CUST100216,560111,2025-01-14 03:51:06,432.01,11.9,Grocery,7,2.0,0
ORD507224,CUST100774,560081,2025-01-14 04:04:56,2634.81,32.2,Beauty,1,11.6,0
ORD506126,CUST101730,560090,2025-01-14 05:19:35,458.73,3.8,Home,23,13.0,0
ORD500601,CUST100430,560070,2025-01-14 05:57:53,351.1,27.2,Electronics,7,12.4,0
ORD501018,CUST101921,560011,2025-01-14 07:08:17,598.16,23.6,Beauty,7,13.1,0
ORD501661,CUST101170,560114,2025-01-14 08:08:14,1383.34,23.6,Electronics,19,18.8,0
ORD504219,CUST100624,560072,2025-01-14 08:21:19,1229.59,5.4,Home,3,8.7,0
ORD501835,CUST100500,560081,2025-01-14 08:22:22,1574.63,6.8,Fashion,1,8.6,1
ORD507872,CUST101161,560101,2025-01-14 08:28:48,365.12,8.6,Grocery,8,7.4,0
ORD503749,CUST101619,560034,2025-01-14 08:55:01,884.41,25.2,Electronics,6,11.0,0
ORD502893,CUST101698,560013,2025-01-14 09:47:09,269.89,15.7,Other,5,9.0,0
ORD500355,CUST100742,560016,2025-01-14 10:37:51,598.91,31.4,Fashion,8,2.4,0
ORD506316,CUST100964,560009,2025-01-14 11:05:06,445.27,17.2,Home,1,5.9,1
ORD502103,CUST100828,560057,2025-01-14 12:20:40,498.37,10.5,Home,2,22.4,0
ORD502691,CUST101942,560027,2025-01-14 13:18:20,511.76,15.4,Home,11,22.1,1
ORD501724,CUST100256,560098,2025-01-14 14:29:51,367.48,28.3,Electronics,16,2.6,0
ORD503530,CUST101239,560001,2025-01-14 14:49:27,935.9,17.8,Fashion,9,8.0,0
ORD506008,CUST100208,560111,2025-01-14 15:02:32,482.39,6.2,Home,0,16.9,0
ORD507614,CUST101127,560119,2025-01-14 15:06:13,720.97,10.1,Home,23,26.3,1
ORD500399,CUST101801,560104,2025-01-14 16:18:19,412.93,3.2,Grocery,10,21.6,0
ORD500290,CUST100987,560108,2025-01-14 16:23:30,432.76,18.8,Electronics,20,18.1,0
ORD501955,CUST100557,560031,2025-01-14 16:55:38,1252.16,16.4,Home,21,10.0,0
ORD503918,CUST101989,560019,2025-01-14 16:55:39,294.51,21.7,Fashion,14,3.8,0
ORD501990,CUST100879,560056,2025-01-14 18:21:53,1137.2,21.2,Home,15,9.7,0
ORD505425,CUST100289,560015,2025-01-14 19:01:06,424.15,13.0,Beauty,1,6.3,0
ORD502126,CUST101203,560050,2025-01-14 19:04:28,363.99,41.3,Home,23,12.6,1
ORD506170,CUST100901,560010,2025-01-14 19:14:04,889.06,53.1,Electronics,1,4.1,1
ORD501118,CUST100444,560015,2025-01-14 21:10:50,1312.31,14.2,Other,14,4.6,0
ORD502001,CUST101417,560040,2025-01-14 21:53:24,996.76,19.4,Other,3,1.0,0
ORD502600,CUST101390,560116,2025-01-14 22:54:37,474.18,7.5,Home,22,19.8,0
ORD503877,CUST100076,560109,2025-01-14 23:13:48,405.11,38.6,Fashion,5,8.0,1
ORD506422,CUST101580,560019,2025-01-14 23:44:10,844.61,35.8,Electronics,1,14.8,0
ORD504836,CUST101013,560031,2025-01-15 00:07:22,1130.31,23.2,Other,16,4.2,0
ORD504884,CUST100575,560022,2025-01-15 00:55:01,225.44,5.3,Electronics,9,6.0,0
ORD503768,CUST101534,560000,2025-01-15 01:05:45,392.45,15.6,Electronics,15,15.5,0
ORD501103,CUST101701,560016,2025-01-15 01:05:59,652.41,18.6,Home,0,16.0,0
ORD506683,CUST101246,560097,2025-01-15 01:28:53,755.41,13.2,Fashion,0,13.7,0
ORD503368,CUST101523,560034,2025-01-15 01:46:31,732.93,64.1,Fashion,5,16.0,1
